id,caption,alttext,description,baseimageurl
148776,,,,https://nrs.harvard.edu/urn-3:HUAM:INV002462_dynmc
146465,,,,https://nrs.harvard.edu/urn-3:HUAM:COIN21685_dlvr
112057,,,,https://nrs.harvard.edu/urn-3:HUAM:INV012195P_dynmc
14714,,,,https://nrs.harvard.edu/urn-3:HUAM:VRS16116_dynmc
139650,,,,https://nrs.harvard.edu/urn-3:HUAM:CARP08946_dynmc
502634,,,,https://nrs.harvard.edu/urn-3:HUAM:771212
502635,,,,https://nrs.harvard.edu/urn-3:HUAM:771213
502639,,,,https://nrs.harvard.edu/urn-3:HUAM:771217
502640,,,,https://nrs.harvard.edu/urn-3:HUAM:771218
502643,,,,https://nrs.harvard.edu/urn-3:HUAM:771221
502644,,,,https://nrs.harvard.edu/urn-3:HUAM:771222
502659,,,,https://nrs.harvard.edu/urn-3:HUAM:771237
502665,,,,https://nrs.harvard.edu/urn-3:HUAM:771243
502669,,,,https://nrs.harvard.edu/urn-3:HUAM:771247
502671,,,,https://nrs.harvard.edu/urn-3:HUAM:771249
502750,,,,https://nrs.harvard.edu/urn-3:HUAM:771263
502753,,,,https://nrs.harvard.edu/urn-3:HUAM:771266
502759,verso,,,https://nrs.harvard.edu/urn-3:HUAM:771272
502761,,,,https://nrs.harvard.edu/urn-3:HUAM:771274
502771,,,,https://nrs.harvard.edu/urn-3:HUAM:771284
502780,,,,https://nrs.harvard.edu/urn-3:HUAM:771286
502784,,,,https://nrs.harvard.edu/urn-3:HUAM:771290
502791,,,,https://nrs.harvard.edu/urn-3:HUAM:771297
502798,,,,https://nrs.harvard.edu/urn-3:HUAM:771304
502802,,,,https://nrs.harvard.edu/urn-3:HUAM:771308
84416,,,,https://nrs.harvard.edu/urn-3:HUAM:INV024688_dynmc
96731,,,,https://nrs.harvard.edu/urn-3:HUAM:CARP08479_dynmc
148915,,,,https://nrs.harvard.edu/urn-3:HUAM:INV003013_dynmc
161893,,,,https://nrs.harvard.edu/urn-3:HUAM:LEG34260_dynmc
83416,,,,https://nrs.harvard.edu/urn-3:HUAM:OCP14485_dynmc
40194,page 4 verso,,,https://nrs.harvard.edu/urn-3:HUAM:VRS87608_dynmc
92058,,,,https://nrs.harvard.edu/urn-3:HUAM:VRS88611_dynmc
150539,,,,https://nrs.harvard.edu/urn-3:HUAM:INV009112P_dynmc
54780,,,,https://nrs.harvard.edu/urn-3:HUAM:INV006680_dynmc
134125,,,,https://nrs.harvard.edu/urn-3:HUAM:75285_dynmc
14396,,,,https://nrs.harvard.edu/urn-3:HUAM:46192_dynmc
148854,,,,https://nrs.harvard.edu/urn-3:HUAM:INV002782_dynmc
87741,,,,https://nrs.harvard.edu/urn-3:HUAM:INV031167_dynmc
51827,,,,https://nrs.harvard.edu/urn-3:HUAM:COIN03098_dynmc
44472,,,,https://nrs.harvard.edu/urn-3:HUAM:COIN14165_dlvr
50284,,,,https://nrs.harvard.edu/urn-3:HUAM:CARP14328_dynmc
143962,,,,https://nrs.harvard.edu/urn-3:HUAM:COIN11681_dlvr
138693,,,,https://nrs.harvard.edu/urn-3:HUAM:CARP05045_dynmc
91231,,,,https://nrs.harvard.edu/urn-3:HUAM:INV037442_dynmc
162742,,,,https://nrs.harvard.edu/urn-3:HUAM:LEG6850_dynmc
503045,inaugural,,,https://nrs.harvard.edu/urn-3:HUAM:GS011714
503053,inaugural,,,https://nrs.harvard.edu/urn-3:HUAM:GS011722
503054,inaugural,,,https://nrs.harvard.edu/urn-3:HUAM:GS011723
503063,inaugural,,,https://nrs.harvard.edu/urn-3:HUAM:GS011732
503141,inaugural,,,https://nrs.harvard.edu/urn-3:HUAM:GS011810
503146,inaugural,,,https://nrs.harvard.edu/urn-3:HUAM:GS011815
503147,inaugural,,,https://nrs.harvard.edu/urn-3:HUAM:GS011816
503149,inaugural,,,https://nrs.harvard.edu/urn-3:HUAM:GS011818
503151,inaugural,,,https://nrs.harvard.edu/urn-3:HUAM:GS011820
503155,inaugural,,,https://nrs.harvard.edu/urn-3:HUAM:GS011824
503164,,,,https://nrs.harvard.edu/urn-3:HUAM:771353
503165,,,,https://nrs.harvard.edu/urn-3:HUAM:771354
503167,,,,https://nrs.harvard.edu/urn-3:HUAM:771356
503168,,,,https://nrs.harvard.edu/urn-3:HUAM:771357
503182,"Maruyama Ōkyo, Peacock and Peonies, Japanese, Edo period, 1768. Hanging scroll; ink, color, and gold on silk. Promised gift of Robert S. and Betsy G. Feinberg, TL42147.17. Photo: John Tsantes and Neil Greentree; © Robert Feinberg.",,,https://nrs.harvard.edu/urn-3:HUAM:LEG274294
503244,,,,https://nrs.harvard.edu/urn-3:HUAM:771370
503245,detail,,,https://nrs.harvard.edu/urn-3:HUAM:771371
503250,detail,,,https://nrs.harvard.edu/urn-3:HUAM:771376
503252,detail,,,https://nrs.harvard.edu/urn-3:HUAM:771378
503263,,"A rectangular carpet with a thick orange border that has a dark green, red, and white geometric floral pattern. At the center is a smaller rectangle space that has a large red shape that is rectangle at the bottom and comes to a diamond shape at the top. It is detailed with a white border and above it is a simple geometric floral motif in green and red with a white background.","The rectangular carpet lies flat vertically and has a thick orange border that has a dark green, red, and white geometric floral pattern. There is a smaller detailed white border outside of the larger border and a yellow inside border. At the center is a smaller rectangle space that has a large red shape that is rectangle at the bottom and comes to a diamond shape at the top. The shape has a circular detail at its bottom center, a smaller circular detail at its top, and is detailed with a small white border. Above the shape is a simple geometric floral motif in green and red with a white background.",https://nrs.harvard.edu/urn-3:HUAM:771388
145076,,,,https://nrs.harvard.edu/urn-3:HUAM:COIN16123_dlvr
130099,,,,https://nrs.harvard.edu/urn-3:HUAM:VRS46231_dynmc
105245,,,,https://nrs.harvard.edu/urn-3:HUAM:COIN14478_dlvr
115969,,,,https://nrs.harvard.edu/urn-3:HUAM:INV025320_dynmc
32905,,,,https://nrs.harvard.edu/urn-3:HUAM:CARP07937_dynmc
36659,,,,https://nrs.harvard.edu/urn-3:HUAM:CARPST10044_dynmc
38273,,,,https://nrs.harvard.edu/urn-3:HUAM:COIN01566_dynmc
143247,,,,https://nrs.harvard.edu/urn-3:HUAM:COIN08762_dlvr
54078,,,,https://nrs.harvard.edu/urn-3:HUAM:INV005255_dynmc
161960,,,,https://nrs.harvard.edu/urn-3:HUAM:LEG34529_dynmc
109018,,,,https://nrs.harvard.edu/urn-3:HUAM:INV001206_dynmc
74624,,,,https://nrs.harvard.edu/urn-3:HUAM:INV041948_dynmc
116353,,,,https://nrs.harvard.edu/urn-3:HUAM:INV026731P_dynmc
32292,,,,https://nrs.harvard.edu/urn-3:HUAM:CARP06746_dynmc
29916,,,,https://nrs.harvard.edu/urn-3:HUAM:CARP01591_dynmc
138537,,,,https://nrs.harvard.edu/urn-3:HUAM:CARP04384_dynmc
53436,,,,https://nrs.harvard.edu/urn-3:HUAM:INV003723_dynmc
56074,,,,https://nrs.harvard.edu/urn-3:HUAM:INV008356_dynmc
81449,,,,https://nrs.harvard.edu/urn-3:HUAM:OCP10642_dynmc
9551,,,,https://nrs.harvard.edu/urn-3:HUAM:VRS35183_dynmc
503564,,,,https://nrs.harvard.edu/urn-3:HUAM:771492
503570,,,,https://nrs.harvard.edu/urn-3:HUAM:771498
503582,,,,https://nrs.harvard.edu/urn-3:HUAM:771510
503587,,,,https://nrs.harvard.edu/urn-3:HUAM:771515
503590,,,,https://nrs.harvard.edu/urn-3:HUAM:771518
503591,,,,https://nrs.harvard.edu/urn-3:HUAM:771519
503598,back cover,,,https://nrs.harvard.edu/urn-3:HUAM:771526
503599,,,,https://nrs.harvard.edu/urn-3:HUAM:771527
503602,,,,https://nrs.harvard.edu/urn-3:HUAM:771530
503605,,,,https://nrs.harvard.edu/urn-3:HUAM:771533
503607,,,,https://nrs.harvard.edu/urn-3:HUAM:771535
503625,,,,https://nrs.harvard.edu/urn-3:HUAM:771544
503627,,,,https://nrs.harvard.edu/urn-3:HUAM:771546
503628,,,,https://nrs.harvard.edu/urn-3:HUAM:771547
503636,,,,https://nrs.harvard.edu/urn-3:HUAM:771555
503637,,,,https://nrs.harvard.edu/urn-3:HUAM:771556
503666,obverse,,,https://nrs.harvard.edu/urn-3:HUAM:771585
503670,obverse,,,https://nrs.harvard.edu/urn-3:HUAM:771589
503676,,,,https://nrs.harvard.edu/urn-3:HUAM:771595
503682,,,,https://nrs.harvard.edu/urn-3:HUAM:771601
503694,front cover,,,https://nrs.harvard.edu/urn-3:HUAM:771613
503695,,,,https://nrs.harvard.edu/urn-3:HUAM:771614
503698,,,,https://nrs.harvard.edu/urn-3:HUAM:771617
503699,,,,https://nrs.harvard.edu/urn-3:HUAM:771618
503700,recto,,,https://nrs.harvard.edu/urn-3:HUAM:771619
503702,,,,https://nrs.harvard.edu/urn-3:HUAM:771621
503704,,,,https://nrs.harvard.edu/urn-3:HUAM:771623
503714,,,,https://nrs.harvard.edu/urn-3:HUAM:771631
503721,,,,https://nrs.harvard.edu/urn-3:HUAM:771638
503727,,,,https://nrs.harvard.edu/urn-3:HUAM:771644
86918,,,,https://nrs.harvard.edu/urn-3:HUAM:INV029377P_dynmc
86656,recto,A seated nude woman facing away and holding a towel,"Softly textured gray lines depict a seated nude woman facing away from the viewer and leaning forward and turned to the right. With her right hand she holds a towel up to the side of her head, obscuring her face. Her left hand holds the edge of the cushion on which she sits. Her hair is accented with brown chalk and touches of blue and olive indicate the background at her left. Dark shading at lower right sets off her pale front right leg bent in front of her.",https://nrs.harvard.edu/urn-3:HUAM:76979_dynmc
152510,,,,https://nrs.harvard.edu/urn-3:HUAM:INV015317P_dynmc
12688,,,,https://nrs.harvard.edu/urn-3:HUAM:VRS12041_dynmc
67802,,,,https://nrs.harvard.edu/urn-3:HUAM:INV028457P_dynmc
113961,,,,https://nrs.harvard.edu/urn-3:HUAM:INV018319_dynmc
40611,,,,https://nrs.harvard.edu/urn-3:HUAM:VRS87818_dynmc
110726,,,,https://nrs.harvard.edu/urn-3:HUAM:INV007921N_dynmc
145043,,,,https://nrs.harvard.edu/urn-3:HUAM:COIN16003_dlvr
143226,,,,https://nrs.harvard.edu/urn-3:HUAM:COIN08685_dlvr
92938,,,,https://nrs.harvard.edu/urn-3:HUAM:INV040547_dynmc
106137,,,,https://nrs.harvard.edu/urn-3:HUAM:COIN18023_dlvr
107779,,,,https://nrs.harvard.edu/urn-3:HUAM:FEIN11937p_dynmc
86422,,,,https://nrs.harvard.edu/urn-3:HUAM:INV028961N_dynmc
85118,,,,https://nrs.harvard.edu/urn-3:HUAM:72893_dynmc
162750,,,,https://nrs.harvard.edu/urn-3:HUAM:LEG6912_dynmc
81501,,,,https://nrs.harvard.edu/urn-3:HUAM:OCP11038_dlvr
18933,,,,https://nrs.harvard.edu/urn-3:HUAM:VRS62708_dynmc
50852,,,,https://nrs.harvard.edu/urn-3:HUAM:COIN00890_dynmc
63312,,,,https://nrs.harvard.edu/urn-3:HUAM:INV020400P_dynmc
503827,,,,https://nrs.harvard.edu/urn-3:HUAM:771744
503828,,,,https://nrs.harvard.edu/urn-3:HUAM:771745
503840,,,,https://nrs.harvard.edu/urn-3:HUAM:771757
503850,,,,https://nrs.harvard.edu/urn-3:HUAM:771767
503852,,,,https://nrs.harvard.edu/urn-3:HUAM:771769
503853,,,,https://nrs.harvard.edu/urn-3:HUAM:771770
503858,,,,https://nrs.harvard.edu/urn-3:HUAM:771775
503863,,,,https://nrs.harvard.edu/urn-3:HUAM:771780
503865,,,,https://nrs.harvard.edu/urn-3:HUAM:771782
503866,,,,https://nrs.harvard.edu/urn-3:HUAM:771783
23123,,,,https://nrs.harvard.edu/urn-3:HUAM:75575_dynmc
107814,,,,https://nrs.harvard.edu/urn-3:HUAM:FEIN12006p_dynmc
72876,,,,https://nrs.harvard.edu/urn-3:HUAM:INV005260_dynmc
152503,,,,https://nrs.harvard.edu/urn-3:HUAM:INV015300P_dynmc
85379,,,,https://nrs.harvard.edu/urn-3:HUAM:74051_dynmc
154985,,,,https://nrs.harvard.edu/urn-3:HUAM:INV023930_dynmc
112112,,,,https://nrs.harvard.edu/urn-3:HUAM:INV012396P_dynmc
154484,,,,https://nrs.harvard.edu/urn-3:HUAM:INV022273P_dynmc
66748,,,,https://nrs.harvard.edu/urn-3:HUAM:INV026596N_dynmc
45208,,,,https://nrs.harvard.edu/urn-3:HUAM:COIN15706_dlvr
116802,,,,https://nrs.harvard.edu/urn-3:HUAM:INV028375_dynmc
75479,,,,https://nrs.harvard.edu/urn-3:HUAM:INV009509N_dynmc
140470,,,,https://nrs.harvard.edu/urn-3:HUAM:CARP12243_dynmc
96119,,,,https://nrs.harvard.edu/urn-3:HUAM:CARP07532_dynmc
86571,detail of central medallion with Venus and Adonis,,,https://nrs.harvard.edu/urn-3:HUAM:76609_dynmc
143030,,,,https://nrs.harvard.edu/urn-3:HUAM:COIN07913_dlvr
157070,,,,https://nrs.harvard.edu/urn-3:HUAM:INV031345_dynmc
139094,,,,https://nrs.harvard.edu/urn-3:HUAM:CARP06722_dynmc
46562,,,,https://nrs.harvard.edu/urn-3:HUAM:COIN18319_dlvr
95832,,,,https://nrs.harvard.edu/urn-3:HUAM:CARP06355_dynmc
503966,,,,https://nrs.harvard.edu/urn-3:HUAM:771882
503972,,,,https://nrs.harvard.edu/urn-3:HUAM:771888
503994,,,,https://nrs.harvard.edu/urn-3:HUAM:771900
503995,,,,https://nrs.harvard.edu/urn-3:HUAM:771901
503996,recto,,,https://nrs.harvard.edu/urn-3:HUAM:771902
504009,,,,https://nrs.harvard.edu/urn-3:HUAM:771915
504019,,,,https://nrs.harvard.edu/urn-3:HUAM:771925
504024,,,,https://nrs.harvard.edu/urn-3:HUAM:771930
504028,,,,https://nrs.harvard.edu/urn-3:HUAM:771934
504035,,,,https://nrs.harvard.edu/urn-3:HUAM:771941
38134,,,,https://nrs.harvard.edu/urn-3:HUAM:COIN00980_dynmc
64026,,,,https://nrs.harvard.edu/urn-3:HUAM:INV021604_dynmc
45748,,,,https://nrs.harvard.edu/urn-3:HUAM:CARP05019_dynmc
130027,,,,https://nrs.harvard.edu/urn-3:HUAM:VRS45904_dynmc
115147,,,,https://nrs.harvard.edu/urn-3:HUAM:INV022650P_dynmc
63367,,,,https://nrs.harvard.edu/urn-3:HUAM:INV020592P_dynmc
155733,,,,https://nrs.harvard.edu/urn-3:HUAM:INV026529_dynmc
133423,,"A loosely sketched drawing of a group of figures, some wearing robes and head coverings.",A loosely sketched drawing of two groups of figures. The six figures in the group on the right are wearing robes and head coverings. Some are carrying objects under their arms. They face left and towards the three figures in the group on the left. The three figures on the left have no head coverings and wear traditional clothes. The lead figure from the group on the right is handing an object to a figure from the left group.,https://nrs.harvard.edu/urn-3:HUAM:71978_dynmc
163678,,,,https://nrs.harvard.edu/urn-3:HUAM:OCP12161_dlvr
120418,,,,https://nrs.harvard.edu/urn-3:HUAM:INV040940_dynmc
161455,,,,https://nrs.harvard.edu/urn-3:HUAM:LEG1902_dynmc
96630,,,,https://nrs.harvard.edu/urn-3:HUAM:CARP08063_dynmc
100431,,,,https://nrs.harvard.edu/urn-3:HUAM:CARPST10300_dynmc
1542,,,,https://nrs.harvard.edu/urn-3:HUAM:13266_dynmc
73167,,,,https://nrs.harvard.edu/urn-3:HUAM:INV039177P_dynmc
112318,,,,https://nrs.harvard.edu/urn-3:HUAM:INV013011N_dynmc
46895,,,,https://nrs.harvard.edu/urn-3:HUAM:CARP06703_dynmc
40375,,,,https://nrs.harvard.edu/urn-3:HUAM:COIN05329_dlvr
151274,,,,https://nrs.harvard.edu/urn-3:HUAM:INV011484P_dynmc
90669,,,,https://nrs.harvard.edu/urn-3:HUAM:VRS84935_dynmc
504167,,,,https://nrs.harvard.edu/urn-3:HUAM:772062
504172,,,,https://nrs.harvard.edu/urn-3:HUAM:772067
504174,,,,https://nrs.harvard.edu/urn-3:HUAM:772069
504175,,,,https://nrs.harvard.edu/urn-3:HUAM:772070
504177,section 1 of 6,,,https://nrs.harvard.edu/urn-3:HUAM:772072
504178,section 2of 6,,,https://nrs.harvard.edu/urn-3:HUAM:772073
504179,section 3 of 6,,,https://nrs.harvard.edu/urn-3:HUAM:772074
504187,,,,https://nrs.harvard.edu/urn-3:HUAM:772082
504196,impressions,,,https://nrs.harvard.edu/urn-3:HUAM:772091
504203,,,,https://nrs.harvard.edu/urn-3:HUAM:772098
504204,back,,,https://nrs.harvard.edu/urn-3:HUAM:772099
504211,front cover,,,https://nrs.harvard.edu/urn-3:HUAM:772106
504220,,,,https://nrs.harvard.edu/urn-3:HUAM:772115
504226,,,,https://nrs.harvard.edu/urn-3:HUAM:772121
504231,,,,https://nrs.harvard.edu/urn-3:HUAM:772126
504238,,,,https://nrs.harvard.edu/urn-3:HUAM:772133
504240,,,,https://nrs.harvard.edu/urn-3:HUAM:772135
504241,,,,https://nrs.harvard.edu/urn-3:HUAM:772136
504262,,,,https://nrs.harvard.edu/urn-3:HUAM:772157
504268,,,,https://nrs.harvard.edu/urn-3:HUAM:772163
113929,,,,https://nrs.harvard.edu/urn-3:HUAM:INV018183_dynmc
123806,,,,https://nrs.harvard.edu/urn-3:HUAM:OCP10166_dynmc
80147,,,,https://nrs.harvard.edu/urn-3:HUAM:LEG7770_dynmc
109594,,,,https://nrs.harvard.edu/urn-3:HUAM:INV003464_dynmc
90535,,,,https://nrs.harvard.edu/urn-3:HUAM:INV036380_dynmc
145203,,,,https://nrs.harvard.edu/urn-3:HUAM:COIN16584_dlvr
145087,,,,https://nrs.harvard.edu/urn-3:HUAM:COIN16162_dlvr
40353,,,,https://nrs.harvard.edu/urn-3:HUAM:COIN05236_dlvr
14441,Wild Horses,,,https://nrs.harvard.edu/urn-3:HUAM:46352_dynmc
87070,,,,https://nrs.harvard.edu/urn-3:HUAM:INV029950_dynmc
504325,,,,https://nrs.harvard.edu/urn-3:HUAM:772220
504327,,,,https://nrs.harvard.edu/urn-3:HUAM:772222
504341,,,,https://nrs.harvard.edu/urn-3:HUAM:772236
504342,,,,https://nrs.harvard.edu/urn-3:HUAM:772237
504345,,,,https://nrs.harvard.edu/urn-3:HUAM:772240
504352,,,,https://nrs.harvard.edu/urn-3:HUAM:772247
504359,,,,https://nrs.harvard.edu/urn-3:HUAM:772254
504364,,,,https://nrs.harvard.edu/urn-3:HUAM:772259
504365,,,,https://nrs.harvard.edu/urn-3:HUAM:772260
504369,,,,https://nrs.harvard.edu/urn-3:HUAM:772264
504370,,,,https://nrs.harvard.edu/urn-3:HUAM:772265
504372,,,,https://nrs.harvard.edu/urn-3:HUAM:772267
504393,,,,https://nrs.harvard.edu/urn-3:HUAM:772284
504394,,,,https://nrs.harvard.edu/urn-3:HUAM:772285
504396,profile,,,https://nrs.harvard.edu/urn-3:HUAM:772287
504413,,,,https://nrs.harvard.edu/urn-3:HUAM:772304
504416,,,,https://nrs.harvard.edu/urn-3:HUAM:772307
504417,,,,https://nrs.harvard.edu/urn-3:HUAM:772308
504419,,,,https://nrs.harvard.edu/urn-3:HUAM:772310
504420,,,,https://nrs.harvard.edu/urn-3:HUAM:772311
65786,,,,https://nrs.harvard.edu/urn-3:HUAM:COIN21043_dlvr
134397,,,,https://nrs.harvard.edu/urn-3:HUAM:76492_dynmc
59348,,,,https://nrs.harvard.edu/urn-3:HUAM:COIN08029_dlvr
18423,,,,https://nrs.harvard.edu/urn-3:HUAM:48000_dynmc
161161,,,,https://nrs.harvard.edu/urn-3:HUAM:LEG132694p_dynmc
23015,,,,https://nrs.harvard.edu/urn-3:HUAM:75124_dynmc
40425,,,,https://nrs.harvard.edu/urn-3:HUAM:COIN05503_dlvr
163815,,,,https://nrs.harvard.edu/urn-3:HUAM:OCP12712_dynmc
75440,,,,https://nrs.harvard.edu/urn-3:HUAM:INV009387_dynmc
148292,,,,https://nrs.harvard.edu/urn-3:HUAM:INV000493_dynmc
504482,,,,https://nrs.harvard.edu/urn-3:HUAM:772373
504487,,,,https://nrs.harvard.edu/urn-3:HUAM:772378
504492,,,,https://nrs.harvard.edu/urn-3:HUAM:772383
504494,,,,https://nrs.harvard.edu/urn-3:HUAM:772385
504502,,,,https://nrs.harvard.edu/urn-3:HUAM:772393
504505,,,,https://nrs.harvard.edu/urn-3:HUAM:772396
504513,,,,https://nrs.harvard.edu/urn-3:HUAM:772404
504519,,,,https://nrs.harvard.edu/urn-3:HUAM:772410
504523,,,,https://nrs.harvard.edu/urn-3:HUAM:772414
504529,,,,https://nrs.harvard.edu/urn-3:HUAM:772420
99955,,,,https://nrs.harvard.edu/urn-3:HUAM:CARP14525_dynmc
111770,,,,https://nrs.harvard.edu/urn-3:HUAM:INV011223_dynmc
100165,,,,https://nrs.harvard.edu/urn-3:HUAM:OCP11465_dlvr
9538,,,,https://nrs.harvard.edu/urn-3:HUAM:VRS35125_dynmc
2237,,,,https://nrs.harvard.edu/urn-3:HUAM:VRS13074_dynmc
29703,,,,https://nrs.harvard.edu/urn-3:HUAM:VRS38585_dynmc
117693,,,,https://nrs.harvard.edu/urn-3:HUAM:INV031475N_dynmc
51204,,,,https://nrs.harvard.edu/urn-3:HUAM:COIN01427_dynmc
110553,,,,https://nrs.harvard.edu/urn-3:HUAM:INV007446P_dynmc
133175,page 21 verso,,,https://nrs.harvard.edu/urn-3:HUAM:70871_dynmc
504579,,,,https://nrs.harvard.edu/urn-3:HUAM:772470
504591,,,,https://nrs.harvard.edu/urn-3:HUAM:772482
504594,,,,https://nrs.harvard.edu/urn-3:HUAM:772485
504604,,,,https://nrs.harvard.edu/urn-3:HUAM:772495
504613,,,,https://nrs.harvard.edu/urn-3:HUAM:772504
504625,,,,https://nrs.harvard.edu/urn-3:HUAM:772516
504627,,,,https://nrs.harvard.edu/urn-3:HUAM:772518
504630,,,,https://nrs.harvard.edu/urn-3:HUAM:772521
504631,,,,https://nrs.harvard.edu/urn-3:HUAM:772522
504632,,,,https://nrs.harvard.edu/urn-3:HUAM:772523
504640,,,,https://nrs.harvard.edu/urn-3:HUAM:772531
504656,,,,https://nrs.harvard.edu/urn-3:HUAM:772547
504663,,,,https://nrs.harvard.edu/urn-3:HUAM:772554
504664,,,,https://nrs.harvard.edu/urn-3:HUAM:772555
504683,,,,https://nrs.harvard.edu/urn-3:HUAM:772574
504688,,,,https://nrs.harvard.edu/urn-3:HUAM:772579
504691,,,,https://nrs.harvard.edu/urn-3:HUAM:772582
504715,,,,https://nrs.harvard.edu/urn-3:HUAM:772606
504725,,,,https://nrs.harvard.edu/urn-3:HUAM:772616
504731,,,,https://nrs.harvard.edu/urn-3:HUAM:772622
98941,,,,https://nrs.harvard.edu/urn-3:HUAM:LEG9272_dynmc
105719,,,,https://nrs.harvard.edu/urn-3:HUAM:COIN16382_dlvr
67247,,,,https://nrs.harvard.edu/urn-3:HUAM:INV027459_dynmc
121296,,,,https://nrs.harvard.edu/urn-3:HUAM:LEG128662p_dynmc
142738,,,,https://nrs.harvard.edu/urn-3:HUAM:COIN06745_dlvr
47914,,,,https://nrs.harvard.edu/urn-3:HUAM:COIN21226_dlvr
45892,,,,https://nrs.harvard.edu/urn-3:HUAM:COIN17010_dlvr
44382,,,,https://nrs.harvard.edu/urn-3:HUAM:COIN13803_dlvr
116901,,,,https://nrs.harvard.edu/urn-3:HUAM:INV028682_dynmc
107322,,,,https://nrs.harvard.edu/urn-3:HUAM:Fein10579p_dlvr
97018,,,,https://nrs.harvard.edu/urn-3:HUAM:LEG2828_dynmc
78787,,,,https://nrs.harvard.edu/urn-3:HUAM:INV014912N_dynmc
126697,,"Long rectangular buckle, slightly bowed, featuring two dragon-like animals in relief slinking across the object, eyes locked on each other.","The larger dragon figure faces left, as its curly stylized body slinks along the surface. It has two flattened ears, carved eyebrows, wide nose, and deep set-eyes that look down at a smaller cat-like animal, with an arched back, whose head is close to the ground but turned to look up at the dragon. We see the top of its head and ears as it enters in from the left. Both have curling tails and shadows underneath their bodies. A flat bracket-shaped opening is seen underneath at the bottom. Bone colored and pale green variations, polished surface.",https://nrs.harvard.edu/urn-3:HUAM:21339_dynmc
97103,,,,https://nrs.harvard.edu/urn-3:HUAM:LEG3178_dynmc
6873,,,,https://nrs.harvard.edu/urn-3:HUAM:21049_dynmc
28686,detail of marks in one of four corners,,,https://nrs.harvard.edu/urn-3:HUAM:92016_dynmc
107747,negative,,,https://nrs.harvard.edu/urn-3:HUAM:FEIN11866n_dynmc
44845,,,,https://nrs.harvard.edu/urn-3:HUAM:CARP02831_dynmc
137774,,,,https://nrs.harvard.edu/urn-3:HUAM:CARP01282_dynmc
122111,,,,https://nrs.harvard.edu/urn-3:HUAM:LEG2113_dynmc
505318,x-radiograph composite of BR49.303,,,https://nrs.harvard.edu/urn-3:HUAM:STR018521
505486,,,,https://nrs.harvard.edu/urn-3:HUAM:LEG274416
505490,,,,https://nrs.harvard.edu/urn-3:HUAM:LEG274420
505498,,,,https://nrs.harvard.edu/urn-3:HUAM:LEG274428
505561,,,,https://nrs.harvard.edu/urn-3:HUAM:772722
505562,,,,https://nrs.harvard.edu/urn-3:HUAM:772723
505568,,A black and white print in two panels with text on the right panel.,"The print show two black panels bordered in white. A cluster of stars in the lower right of the left panel fan out and grow less dense across both panels. The right panel shows a page from a Bengali language newspaper published in Kolkata, from of January 1, 2014. Areas of the page are black squares and rectangles, the right side shows a large black vertical rectangle, the bottom of the page is a large black horizontal rectangle.",https://nrs.harvard.edu/urn-3:HUAM:LEG274469
505570,,A black and white print in two panels with text on the right panel.,"The print show two black panels bordered in white. A widely spaced pattern of stars covers the black surface of both panels. The right panel shows a page from the British newspaper, The Guardian, of January 1, 2014. Immediately beneath the masthead is a black rectangle followed by a black square. The bottom half shows text with two. A rectangle and a square have been placed over the text of the bottom portion of the page.",https://nrs.harvard.edu/urn-3:HUAM:LEG274471
505571,,A black and white print in two panels with text on the right panel.,"A print of seven black squares and rectangles with white speckles, with a page of text from the Mexican newspaper “Reforma” from which squares have been removed. A large, black, vertical rectangle makes up the left half. A horizontal black rectangle at the top of the right half, a white border separates it from the newspaper, three rectangles are on the left of the newspaper. There is a  headline in large type, with text below, and a small black rectangle; beneath the text is a larger black rectangle, a second headline with text following and a smaller black rectangle.",https://nrs.harvard.edu/urn-3:HUAM:LEG274472
505572,,A black and white print in two panels with text on the right panel.,"The print show two black panels bordered in white. A widely spaced pattern of stars covers the black surface of both panels. The right panel shows a page from The New York Times newspaper for January 1, 2014, portions of the text have been replaced with square and rectangles of black with a widely spaced pattern of black dots. The name has been partially obscured by a mailing label. ",https://nrs.harvard.edu/urn-3:HUAM:LEG274473
505575,,A black and white print in two panels with text on the right panel.,"The print show two black panels bordered in white. A widely spaced pattern of stars covers the black surface of both panels. The right panel is divided into four horizontally. The top is a narrow black rectangle followed by a white strip, a banner from The Sydney Morning Herald for Wednesday, January 1, 2014. A black square is next followed by a white strip of text. A black rectangle is below that, another line of text borders the panel.",https://nrs.harvard.edu/urn-3:HUAM:LEG274476
505844,,,,https://nrs.harvard.edu/urn-3:HUAM:REG034324
507137,,,,https://nrs.harvard.edu/urn-3:HUAM:LEG274479
507140,,,,https://nrs.harvard.edu/urn-3:HUAM:LEG274482
507142,,,,https://nrs.harvard.edu/urn-3:HUAM:LEG274484
507148,,,,https://nrs.harvard.edu/urn-3:HUAM:LEG274490
507149,,,,https://nrs.harvard.edu/urn-3:HUAM:LEG274491
507173,,,,https://nrs.harvard.edu/urn-3:HUAM:LEG274515
508286,,,,https://nrs.harvard.edu/urn-3:HUAM:772728
508297,,,,https://nrs.harvard.edu/urn-3:HUAM:LEG274530
508308,,,,https://nrs.harvard.edu/urn-3:HUAM:LEG274541
508318,,,,https://nrs.harvard.edu/urn-3:HUAM:LEG274551
508319,,,,https://nrs.harvard.edu/urn-3:HUAM:LEG274552
508322,,,,https://nrs.harvard.edu/urn-3:HUAM:LEG274555
